"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm20300",107.562448434805,2.00099922394633,0.204968112330099,9.76249037569189,1.63100022620141e-22,6.86719896729168e-21
"Rsph4a",85.7525237022271,3.84323054954047,0.381343760107601,10.0781262251572,6.90299370240087e-24,3.12346659046235e-22
"Dux",9.8877884207354,-2.2727747800571,0.659898163290223,-3.44412957406207,0.000572901072010691,0.00239846666416911
"Egr2",23.4195782004422,-2.68896540726645,0.386121672226691,-6.96403647005797,3.30658948634232e-12,5.67302430781157e-11
"Gstt1",34.8150993276383,-2.20889317441394,0.366846216474047,-6.02130559133139,1.73015746219238e-09,2.07618895463085e-08
"Slc5a4b",86.9070927062794,2.05553764604991,0.37512694246478,5.4795788128252,4.26339509189531e-08,4.15277198158896e-07
"Adamtsl5",66.4397636066099,-2.06787200941259,0.258822135308535,-7.98954852508086,1.35433811236833e-15,3.30178291532554e-14
"Ascl1",6.79551009855402,3.80687436864597,1.01718755208172,3.74254911088424,0.000182162916685573,0.000860506784610467
"Mgat4c",13.9151151555526,2.12829562789391,0.546298087722199,3.8958504079117,9.78547744665e-05,0.000496412117861279
"Kcnc2",8.3000762416361,3.90162991077086,1.12817525568539,3.4583544454718,0.000543485854245028,0.00229000943005454
"Lyz2",16.2108549588291,-5.85403058425668,1.44012549467788,-4.0649447606412,4.80438395047195e-05,0.000261703970695371
"Lyz1",3.68381237988429,-5.74072810551984,1.46863550990966,-3.90888553816391,9.27228804287531e-05,0.000473749423401109
"Ndufa4l2",278.069072591587,-4.15722457069726,0.19796932199718,-20.9993373152861,6.65067289899876e-98,4.51394471000844e-95
"Nxph4",29.3128322190121,-3.5674545032477,0.395791516500419,-9.01346884539382,1.99639665525676e-19,6.72120207269776e-18
"Mettl7b",7.69181045581978,-2.21361374555478,0.881736010444758,-2.51051756912843,0.0120554323032596,0.0333697512759721
"Abca13",8.22153598704874,2.0479128570821,0.825232546890418,2.48161910821246,0.0130786992461467,0.0357819040323471
"Ikzf1",4.59343857915198,-2.17458651316532,0.787754406728686,-2.76048790662529,0.00577150947511388,0.0179000133017241
"Stc2",166.531063098624,-3.42443405906857,0.200119637179502,-17.1119341776387,1.2091667754722e-65,3.59949856951093e-63
"Havcr2",10.1737620244939,2.06929702368732,0.768662393719033,2.69207527335298,0.00710089164950386,0.0213441859182961
"Ifi47",3.50613975657105,-4.61081985103591,1.33373726352691,-3.45706757779499,0.000546087887265469,0.0022992603650423
"Sowaha",4.12914423152189,-2.3098132931202,0.851947426169763,-2.71121576539622,0.00670369880712504,0.0203303594922784
"Slc22a4",7.34130256521044,2.07846988446856,0.725635379816912,2.86434474156012,0.00417872950243739,0.0135780701258823
"Igtp",68.1285007912979,-2.04742455550515,0.281400584052691,-7.27583619770234,3.44281134422834e-13,6.57856113613361e-12
"Irgm2",61.9232007538744,-2.01927982168442,0.297690273555443,-6.78315686155042,1.17577852310077e-11,1.88035909330573e-10
"Hist3h2bb-ps",4.83039769812138,-2.4757306869221,0.882168017883604,-2.80641627981661,0.00500959283595413,0.0158883684561626
"Slc47a1",70.1992764756322,2.05609323233398,0.401166133160231,5.12529115091764,2.97078309084732e-07,2.52361885061391e-06
"Slc35g3",9.46373224945522,-3.12202282723363,1.28085316354899,-2.43745568663244,0.0147910269733612,0.0395671047901612
"Pitpnm3",11.8498838969607,-2.51171463331663,0.507410271620039,-4.95006659068475,7.41880934052538e-07,5.89320638276502e-06
"Aldoc",311.234532186779,-2.3902058493175,0.124895410132317,-19.1376596368534,1.2265715320815e-81,5.33652968111765e-79
"Vtn",3.51623730738206,-4.3495272212691,1.13699329283799,-3.82546427377109,0.000130525863394063,0.000638076303679187
"Rab11fip4os1",2.03716133696278,-4.56565640609859,1.55388361301107,-2.93822289383142,0.00330099605049571,0.0110258466505534
"Ccl2",59.4363677676829,-4.0702988245672,0.328972199392959,-12.3727744535191,3.66924422993971e-35,3.24269458820922e-33
"Ccl7",29.5374426477003,-3.90067694775012,0.442581551687201,-8.81346484705482,1.21336169070705e-18,3.84828433045182e-17
"Slfn4",11.8627246606304,2.19450052926193,0.741527036863535,2.95943427571312,0.00308204436443376,0.0103968446870203
"Slfn3",28.1819354137397,2.43806334318688,0.549714458284215,4.43514502201131,9.20103281603306e-06,5.86267836359177e-05
"Lpo",17.3767117641454,2.05433836573247,0.752029548796253,2.7317255937892,0.00630035912816602,0.0192724884958935
"Dgkeos",18.2644254081291,2.60619937568077,0.743835971530084,3.50372861145686,0.000458792663276723,0.00197133297302594
"Gm525",9.99038794945892,4.79977877462143,1.55957976999293,3.07761030693748,0.00208667594281365,0.0074383860079122
"B130006D01Rik",4.02675146066453,4.48256796426124,1.66730478840068,2.68851142001519,0.00717713806767048,0.0215238032400553
"Hoxb1",73.9668047547886,-2.23513066952635,0.779134383492538,-2.86873576225346,0.00412115931118986,0.013411551820535
"Krt222",10.7930803892522,2.29079274209745,0.816996983850077,2.80391823639562,0.00504857061958035,0.0159791356599588
"Krt16",35.4375058596431,2.21045361270182,0.408318997155036,5.41354585043352,6.17887631293321e-08,5.85716051831568e-07
"Kcnj2",10.1376072208612,2.43888208607968,0.763260417034157,3.19534726503515,0.00139662683259804,0.00524175273070637
