"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Sox8",15.594513307803,2.94903043901428,0.539027138288169,5.47102405340805,4.4744255868776e-08,2.67361672191899e-07
"Msln",84.7049382760194,-2.26835063332652,0.205977451353394,-11.0126162763065,3.32213941193981e-28,9.92208563218038e-27
"Spdef",7.38490155691689,-4.82985090214715,1.27593629394773,-3.78533859806093,0.000153499434194299,0.000538861667136256
"Fgd2",15.5424485104618,2.06439671741912,0.604080303825971,3.41742100238026,0.000632174376462152,0.00195615595908773
"H2-Ab1",25.1900962035329,-2.59053483308435,0.385163212861643,-6.72581063450344,1.74617537721483e-11,1.5569403350749e-10
"Egfl8",7.36081462266554,2.3365289204213,0.832454595484234,2.80679442830411,0.00500371623324627,0.0126134454975802
"C2",41.5308087180473,-2.22008313697609,0.270246593011576,-8.21502729131906,2.12116011572132e-16,2.90280433483504e-15
"G6b",4.38635980871429,-2.45399723192115,1.03850425272216,-2.36301124958195,0.0181271193380634,0.0395198023447964
"Ly6g6e",117.91523986481,-2.53530619248357,0.184295279483306,-13.7567614297643,4.63844265776564e-43,2.53908063876019e-41
"Lta",1.36354616102212,-3.86289212122172,1.64731918591309,-2.34495667521808,0.0190292906584508,0.0412750328204756
"Ier3",271.158978246592,-2.59659379474964,0.126244007478915,-20.5680558357063,5.30504241577034e-94,1.07814316038202e-91
"H2-M2",9.92990150025166,-2.29451646971915,0.627680123066345,-3.65555063064601,0.000256630550903897,0.00086083945561218
"Rn45s",79745.1193164844,2.16637604801282,0.492058064132249,4.40268376016407,1.06919961101799e-05,4.56938639047669e-05
"Crisp1",17.2116212907614,2.1846165349908,0.729825301079638,2.99334173775433,0.00275940580693054,0.00737886480222912
"Pla2g7",460.131820817884,-2.51085867450547,0.111918364319082,-22.4347334754371,1.80386846875737e-111,4.49214061916889e-109
"Clic5",34.0466133412543,2.2583970070643,0.284182104120225,7.94700642412328,1.91072507364429e-15,2.41829134052288e-14
"1600014C23Rik",2.03072802775681,-5.11142363675457,1.50545798673891,-3.39526156277987,0.00068563064763486,0.00211048667841782
"Slc5a7",6.73377097798523,4.80006206729673,1.32586180064106,3.62033363128486,0.000294223386024728,0.000974370422982433
"Gm11110",6.76906710453684,-2.09764256283234,0.766034784746657,-2.73831241687813,0.00617553792819351,0.0152159540284824
"C3",16.1152650994404,-2.30965713130884,0.493227396343661,-4.6827429871709,2.83061335766062e-06,1.31118875495933e-05
"Nrxn1",23.7749439285143,2.35656476240267,0.406536413623724,5.79668802948567,6.76373428636538e-09,4.50431585375617e-08
"Ttr",3.985171730675,3.64433984058434,0.994889597461533,3.66305954940417,0.000249220571599968,0.000838688413867344
"Celf4",100.788318779938,2.16447002875732,0.209140474032386,10.3493598681532,4.21293138512678e-25,1.0595852037045e-23
"Syt4",12.0971776472153,2.63851076898848,0.649872349027796,4.06004467328957,4.90633277756921e-05,0.000187930827210141
"Camk4",23.5368111660686,2.37351350595621,0.487096653920082,4.8727772750121,1.10040256312297e-06,5.42409192042854e-06
"Egr1",1388.88351075824,-3.92823698391687,0.0929593023765434,-42.2575996537179,0,0
"Slc23a1",53.9302456986769,3.30554435750308,0.309054283507992,10.6956755945355,1.06639645296241e-26,2.93234147508995e-25
"Prob1",53.3495247104561,2.06374586518531,0.281348029820303,7.33520638656478,2.21380067017138e-13,2.34104124696771e-12
"Prelid2",192.936825384319,-2.30992729871361,0.154594049731858,-14.941890083869,1.75913986174895e-50,1.2852624750241e-48
"Jakmip2",16.7755356450965,3.97558694786193,0.910070464942125,4.36843860009757,1.25137987368605e-05,5.28689308163516e-05
"Spink3",30.7333781261886,3.27248781704071,0.392749722000272,8.33224731611253,7.93220278933997e-17,1.12020189711118e-15
"Sema6a",199.17495672201,2.03092697210071,0.181980616739326,11.1601279767606,6.38995232724828e-29,1.98560188221576e-27
"Lox",642.833324706059,-2.63256815594608,0.192373289827374,-13.6846864671723,1.2534664583255e-42,6.75687208830892e-41
"Megf10",126.955506516524,2.83755674504796,0.470883087441713,6.02603240745868,1.68033504248028e-09,1.21265321984056e-08
"Synpo",66.1274140932301,-2.28721743649684,0.290379872797357,-7.87663901930622,3.36304704944497e-15,4.17570469671605e-14
"Cdx1",158.568026673374,-2.59571881980282,0.309917349751709,-8.37551954378283,5.49807776728878e-17,7.87137757112817e-16
"Cidea",34.3171570398952,-2.39026756893841,0.302114402448377,-7.91179615922759,2.53701557344113e-15,3.17909088263732e-14
"Fam69c",6.7658342901101,2.60482110757127,0.763142635984856,3.41328211102985,0.000641854613347907,0.00198472042997627
"Cd248",206.442085880769,-2.67773578070869,0.171125046456178,-15.6478308474523,3.43737524326522e-55,2.88039012683282e-53
"Cdc42ep2",47.4650854310545,-2.17422906928002,0.272949426464096,-7.96568469641395,1.64311415150847e-15,2.09156956895762e-14
"Chrm1",3.06453333486119,3.26840270339047,1.27959066008253,2.5542564550914,0.0106414845726542,0.0246839839729844
"Zp1",1.41487543513956,4.24665735901364,1.59945206010466,2.65507011115778,0.00792919265090952,0.0190251126693895
"4930526L06Rik",33.1565290444023,2.26062993767595,0.359181993707575,6.29382869208198,3.09729634799816e-10,2.42208300437663e-09
"Trpm3",4.34992897152944,2.36396356529221,0.885341426576613,2.67011516046759,0.00758252360316533,0.0182801472358285
"Tmem252",21.3096709465189,5.6906334638827,0.887458312982269,6.4122825609234,1.43356812061412e-10,1.16270265782469e-09
"Vldlr",84.4032699950166,-2.85224045267291,0.254586239722157,-11.2034352515898,3.92223209706312e-29,1.22959194518037e-27
"C030016D13Rik",3.6301335064061,4.32359150807069,1.37435495737157,3.1459060011247,0.00165573210632032,0.00468699957922665
"Mbl2",6.51713434602769,2.24473503149957,0.816036883763896,2.75077643690067,0.00594542038158745,0.0147125231304196
"Ch25h",7.27770883804871,-2.43371614488669,0.792842066064705,-3.06961026546752,0.00214338268319395,0.00590390235574889
"Ifit1",7.39828103675738,2.961705364603,0.751180792011842,3.94273308915534,8.05582934863654e-05,0.000297856793628697
"Ankrd1",55.6093902899417,-2.06077810411949,0.27293964051823,-7.55030709429633,4.34233126369912e-14,4.90899994075858e-13
"Lgi1",4.92205388097269,2.85121168131034,1.2266244543907,2.32443733785385,0.0201020663548582,0.0432916729866318
"Cyp2c55",4.76077382254987,3.17506396637372,1.09498205257532,2.89964932201967,0.00373580356833344,0.00969937487396527
"Loxl4",69.9369489306136,-2.31329024968704,0.22985688158871,-10.0640460868441,7.96557593678941e-24,1.85071416738993e-22
"B230217O12Rik",14.4772925796484,3.3976528049712,0.552634496722216,6.14810118645026,7.8416005382274e-10,5.8451660673018e-09
"Gfra1",46.2577749826286,2.79750568052845,0.332572713361882,8.41171138861415,4.04071150785347e-17,5.85605083363584e-16
"Il2ra",5.44820086173887,5.42086566736485,1.2966095114907,4.18080047950021,2.90484670262324e-05,0.00011536521686676
"Cubn",1223.97908405708,4.42144709036291,0.379934447065856,11.6373946203318,2.66018005358916e-31,9.02776267322649e-30
"Il1f9",1.17084408118652,4.63643306180789,1.74856275800981,2.65156800381876,0.00801189771931298,0.0192027061915647
"Pax8",55.6745894543524,2.57465021605467,0.259357911896232,9.92701628892191,3.17617438569712e-23,7.06389173754852e-22
"Grin1",102.380221751037,-3.58161125256984,0.230545910178819,-15.5353493358083,1.9997952565265e-54,1.61453789637649e-52
"Grin1os",3.54434022065294,-4.82815845425059,1.35313807998639,-3.56811956271244,0.000359552436623514,0.00116990184614287
"Gm13580",18.3690540754465,-2.43107265648272,0.554136241949051,-4.38713888832096,1.14851455303408e-05,4.88498576189455e-05
"Slc4a10",2.43711694228468,3.46596367094552,1.37212637587879,2.52597991837721,0.0115376076086843,0.026486164649331
"Galnt3",70.2717879631656,2.08122154611091,0.229540299912785,9.06691133061029,1.22438481743335e-19,2.14340078782565e-18
"G6pc2",1.4188235637999,4.09535495662661,1.72234040487405,2.37778487053847,0.0174169839277779,0.0381409082025068
"Lrp2",3649.06407133314,2.84977049222643,0.0759594734255438,37.5169858835291,4.86856581512308e-308,1.07601390221489e-304
"Sp5",144.778197919863,-3.60108574684732,0.518420974607147,-6.94625781600788,3.75103000488996e-12,3.57723632774862e-11
"Gad1",66.4371825979714,-2.49994742989905,0.27503353210449,-9.08960958603868,9.93953212562816e-20,1.76093053620472e-18
"Rapgef4",22.8878101601353,2.33926626058051,0.378658105340759,6.17777944691129,6.50094428564147e-10,4.88704064262018e-09
"Lrrc55",7.18751152649709,3.50337317044506,1.33513034876077,2.62399336042117,0.00869054792711477,0.0206529002552844
"Mir670",1.114644231116,3.99630951606321,1.70716689550322,2.34090148220992,0.0192372425895355,0.0416473229124008
"Fjx1",249.101097531671,2.25737298342274,0.184690704183331,12.2224504660613,2.35866121043176e-34,9.14550194334296e-33
"Wt1os",4.13413386162687,6.03777672855947,1.33532381724719,4.52158244358025,6.13790452311758e-06,2.73017081442118e-05
"Wt1",169.493877385406,3.59189024884183,0.183673272052146,19.5558679208485,3.67694823847568e-85,6.77209602130088e-83
"Ryr3",177.235990939989,2.54711570256474,0.158364252402391,16.0839057042541,3.30846596196746e-58,2.98454013640544e-56
"Actc1",268.962407933393,-3.13629225299178,0.225951379624723,-13.8803854979809,8.32947606585713e-44,4.63124107925849e-42
"Thbs1",2419.8266633793,-2.26697648021271,0.0922026135375828,-24.5869004492878,1.74425570398946e-133,5.41055878986625e-131
"Gpr176",22.1997962521999,-2.03726741282917,0.431389644423744,-4.72256911857628,2.32883904312254e-06,1.09598624225312e-05
"Jmjd7-pla2g4b",1.74984280453586,-3.65201145976369,1.57296698423502,-2.32173433795229,0.020247244792541,0.0435696606413122
"Capn3",199.445885024393,3.56989571995139,0.16338180178505,21.8500205099222,7.7698027822009e-106,1.80760372358019e-103
"Tgm5",1.59013763546494,4.45837817901618,1.76196014696244,2.53035131736792,0.0113948367987818,0.0262128687795031
"Fgf7",19.4290195389081,-2.81476597352461,0.432600902116808,-6.50661142811159,7.68648931313149e-11,6.41362989832364e-10
"Atp8b4",4.4238870012474,-3.16839136738989,1.17437008454321,-2.69794965751556,0.00697679904859687,0.0169702550527227
"Pdyn",15.6573964680502,2.22997508388563,0.492301881271381,4.52969035610155,5.90701932861786e-06,2.63409858131885e-05
"Snord110",1.90911959518915,4.72132646684908,1.53310753106116,3.07957946275376,0.00207293064216341,0.00573037627956398
"5330413P13Rik",3.9402202256606,3.14919483206837,1.2800351954389,2.46024081469774,0.0138843817862919,0.0312566532166318
"Erv3",9.50519372822714,2.24907778179269,0.894079076614836,2.51552445484817,0.0118855431331403,0.0271860657357119
"AU019990",6.44206204087239,2.81181582387879,0.83001117311772,3.38768430467862,0.00070485342940493,0.00216363081342163
"Syndig1",18.1015540016213,2.9323331369314,0.621231573420251,4.72019334237497,2.35620577352043e-06,1.10768610161167e-05
"Ttll9",12.6166845367859,2.08970618590989,0.520397866443173,4.01559330016601,5.92964345709914e-05,0.000223686848655792
"Ccm2l",6.78478888280873,3.31524566496124,0.799992394013618,4.1440964811283,3.41156099663437e-05,0.000134044022181094
"Hck",94.9924010812929,-2.96928520311712,0.237118585416435,-12.5223638539441,5.63320777643046e-36,2.3490742145063e-34
"Bpifb5",9.66388385660188,-2.50433710668826,0.571047072029129,-4.38551781342558,1.15710187867528e-05,4.91914362030719e-05
"Slc32a1",2.35170540991335,-3.30525307950112,1.45651519649364,-2.26928842723926,0.0232507918353678,0.0491038282896726
"Emilin3",14.5423016912514,2.30244116691554,0.546449994490926,4.2134526308496,2.51496351238191e-05,0.000100992663780206
"R3hdml",10.4850324566781,2.13378942450379,0.573156290116122,3.72287535058105,0.000196966776955737,0.000675709542311891
"Wisp2",24.3008202215638,-4.02818709153286,0.48922924248598,-8.23374144820932,1.81455104858278e-16,2.49673751673091e-15
"Rims4",15.0342568706307,2.85098365637236,0.504372998414057,5.6525303006643,1.58102915839172e-08,1.00772085614722e-07
"Slpi",13.3268602484953,2.11599457105245,0.733392508739343,2.88521432362286,0.00391147276383334,0.010115364916972
"E130018N17Rik",8.34770248016044,-2.02082167620968,0.750781282914655,-2.69162500743828,0.00711048450345057,0.017253439944903
"Cyp24a1",1.8780448187984,3.47476766420366,1.50280334438194,2.3121905319107,0.0207671858241127,0.0445612393878806
"Cbln4",5.01039105190335,4.87292925765194,1.32030613854782,3.69075710199422,0.000223587568531875,0.000760240730617708
"Cass4",97.5398976058375,2.21907973706512,0.214416472810447,10.3493901750118,4.21159806379596e-25,1.0595852037045e-23
"Gcnt7",5.02459972072209,2.60929057610693,0.911765365161723,2.86180049803066,0.00421241969665698,0.0108208328717989
"Edn3",10.2334497739705,2.56092854727574,0.619538513511546,4.13360669502271,3.57114394861788e-05,0.000140158482032215
"Cdh26",5.23430081972997,2.08179271884526,0.785021358789978,2.65189309250657,0.00800418809657732,0.0191868288687071
"Hrh3",8.14958005960458,3.22920091511916,0.703522588229033,4.59004581963457,4.43148720066143e-06,2.00391624539373e-05
"Rbbp8nl",16.52916070686,4.90264059716081,0.897950168936118,5.45981365866818,4.76634575783237e-08,2.84132701767479e-07
"Bhlhe23",5.72634729028838,4.73366949869776,1.34945791900496,3.50783039028604,0.000451776983394145,0.00143847809173274
"Col20a1",32.1276888220704,-2.17576928367454,0.336702617065676,-6.46199100748345,1.03334241298069e-10,8.5217011212274e-10
"Kcnq2",16.281501842741,2.69681621448625,0.575511943758376,4.68594308725326,2.78673701069087e-06,1.29320824169234e-05
"Srms",13.4387259298454,2.34875474576075,0.617288713310175,3.80495333077725,0.000141830929771191,0.000500741347700564
"Rprl2",6.22999495026998,2.26445257550213,0.898816010456892,2.51937276278718,0.0117564121804956,0.0269185604459133
"Kcnmb2",3.6320541796806,2.51132020695073,1.0068116983815,2.49432958614585,0.0126195306870671,0.0286978677913868
"Qrfpr",1.83569839020113,-3.65398962492725,1.61362192159698,-2.26446454155193,0.0235455582429259,0.0496196680921541
"Trpc3",6.67303337712879,2.6344943460776,1.03644702882158,2.54185141431971,0.0110267038101671,0.0254753887452717
"Gm2011",9.94638835858747,-2.22680082277232,0.579500963285942,-3.84261798314484,0.000121728864425645,0.000435245308778528
"Pcdh10",5.64259560512416,3.74780117684448,0.983758439479294,3.80967626445797,0.000139148873852156,0.000492058247715994
"Aadac",3.22084029700248,5.04357225335421,1.38234479702739,3.64856312563984,0.000263711109906349,0.000882080237278501
"Gpr149",3.54657969482268,-4.91105065815543,1.33688724544318,-3.67349653076196,0.000239253927071131,0.000807607614460609
"Ptx3",23.3348978132548,-3.79096753012991,0.56283091056449,-6.7355354138737,1.63327376431825e-11,1.45921745461905e-10
"Gm6634",3.9175815784134,-2.58028458187341,1.1020461194151,-2.34135807605119,0.0192137294684199,0.0416066075604571
"Tmem154",19.3365200376818,2.98118640076558,0.474456839459593,6.28336690047751,3.31317877938829e-10,2.58290626095081e-09
"Mab21l2",11.5653720289832,2.49990259607507,0.995136850857972,2.51211940741592,0.0120008474670909,0.0274143390265677
"Nup210l",32.9962080327201,2.73172356282871,0.366213756931821,7.45936904641539,8.69377864372246e-14,9.520227767468e-13
"Lor",45.8971489167244,-3.33849566106003,0.543743956930001,-6.13983037146619,8.26096468251124e-10,6.13964340275247e-09
"Sprr2k",1.00592429168196,-4.24884969408725,1.80920291466557,-2.34846498402456,0.01885097158757,0.0409313555986523
"Sprr1a",19.6152725648729,-2.98542661848503,0.573428228735717,-5.20627773255467,1.92666219035258e-07,1.0572723211553e-06
"Gm4858",29.7421317941099,2.39946051525369,0.404383263212167,5.93362963687934,2.96309833585019e-09,2.07487293766999e-08
"Tdpoz1",4.85757745953034,2.7790272848669,1.06162555188527,2.61770949270371,0.00885221322761351,0.020973217407578
"Tdpoz3",11.8221855348148,2.06970671689745,0.663687914401406,3.11849390652858,0.00181777900728009,0.00510485238686773
"Gm9125",13.5796185658786,3.54842373336702,0.691852102590634,5.12887612840949,2.91477048829063e-07,1.55980802068604e-06
"Gm10696",27.0727204228968,2.98268264960619,0.46003828095416,6.48355315870636,8.95872925614081e-11,7.4261271438268e-10
"Ctss",3.19708596639902,-2.59277638291619,1.05434974534641,-2.45912363934257,0.0139276643278044,0.0313381309467942
"Hist2h2bb",8.83592337741383,2.12573726251621,0.697592372851238,3.04724842937686,0.00230946751593409,0.00630636218520935
"Itga10",37.8320726402884,2.28583001248322,0.288738177175348,7.91661856026423,2.44057011585255e-15,3.06257773019085e-14
"Cd160",4.64958259553425,3.35276523123045,1.22725361134813,2.73192533330373,0.00629654089586628,0.0154817326630248
"Kcna3",6.42894513844344,4.87602175362776,1.31916715688776,3.69628801639627,0.000218774769917493,0.000744735600098419
"AI504432",20.7150105528088,2.39996763393718,0.446937620145139,5.3698044777654,7.88220525802751e-08,4.54550786585729e-07
"Csf1",326.776668719931,-2.27005963784498,0.13426059747846,-16.9078618781596,3.93736332534954e-64,4.14384053306579e-62
"Sypl2",6.445790124736,-2.23375567292485,0.818798229972291,-2.72809050039159,0.00637021284603367,0.015632027658817
"Vcam1",38.8727565897708,-2.38466353719964,0.348512354937981,-6.84240745962649,7.7873211185344e-12,7.18245303582716e-11
"A730020M07Rik",2.68108394492544,3.79134564073412,1.27929298404746,2.96362575892426,0.00304037799760435,0.00804623909229795
"Pitx2",383.926050134914,-2.04533078902556,0.115997753568306,-17.6325034417253,1.38687957677871e-69,1.70287623590447e-67
"Ccdc109b",7.38810107834978,-2.61005608210391,0.752746190991085,-3.46737866407194,0.00052556095523156,0.00165581668735731
"Lef1",442.485910880237,2.24982677044198,0.125372202909108,17.9451801774039,5.23405555560923e-72,6.7060388607773e-70
"Slc9b2",25.7154803423683,2.34867577928433,0.366714004488933,6.40465253722049,1.50712210058416e-10,1.21733329650199e-09
"Slc39a8",100.591593708104,2.36531082055747,0.186716793523241,12.6679061691527,8.90599604949336e-37,3.85004684965995e-35
"Gabrr1",6.77667730948059,2.55712885240839,0.790240330461847,3.23588755703458,0.00121265142752486,0.00352704225860619
"1700003M02Rik",11.768889533541,2.12708826121047,0.519135697194345,4.09736466343243,4.17880331541683e-05,0.000162110982616595
"Aqp7",2.61622733745336,-3.31609335757653,1.29943855511012,-2.55194317925677,0.0107123987551487,0.0248173378393322
"BC049635",2.92052187063453,2.60459725228471,1.14515191458763,2.27445565876962,0.0229386042245604,0.0485721510532279
"Car9",36.5741740395512,-2.05703664886228,0.274323099967793,-7.4985907096551,6.45076050251004e-14,7.15981773037539e-13
"Svep1",14.814723172018,-3.98289283203917,0.818471877420737,-4.86625495868047,1.13732780707769e-06,5.59518446214265e-06
"Pappa",49.3940471631686,-2.55698440898257,0.392714152948675,-6.51105744415775,7.46235974686584e-11,6.24429638827898e-10
"LOC100502896",22.0245173322568,2.08968874923729,0.690898761250288,3.02459472565224,0.00248966494195466,0.00672879331071544
"Frem1",19.1362750814326,2.6043918959138,0.968761493843601,2.68837264121716,0.00718012196316817,0.017395414693173
"Pgm2",994.826854967294,-2.11978877300026,0.0670704840133715,-31.6053895268991,3.11333398067788e-219,3.44042863202285e-216
"Tal1",10.8275694439346,2.28408496498372,0.803460288150323,2.84281002890883,0.00447177156804284,0.0113959920862735
"Tspan1",34.554184307889,-2.05753332149097,0.329601207820946,-6.24249326965061,4.30650314179824e-10,3.29910234186025e-09
"Edn2",38.2177452617008,2.88995324761048,0.32742510126439,8.82630328722687,1.08192386035717e-18,1.77453578617579e-17
"Rhbdl2",6.59014495388365,2.9621710749038,0.778200288670681,3.8064379029771,0.000140982669485646,0.000498079284355416
"Pou3f1",850.389417627919,3.65437967585119,0.17806003881066,20.5233004567469,1.33345113728321e-93,2.64907298407916e-91
"Rspo1",44.8658872319327,3.16025945367604,0.329797075128753,9.58243626764206,9.47823022732537e-22,1.91964019071409e-20
"Tmem54",34.1252459195446,2.88711118981318,0.442355711246003,6.52667325506192,6.72465221657135e-11,5.6376754784826e-10
"Gm853",10.0024858687681,-3.72528503197795,0.629802104617877,-5.91500886494847,3.31857708729378e-09,2.30465902796258e-08
"Ptafr",4.51259213443358,2.31208333065161,0.844453912225839,2.73796272025947,0.00618210833653526,0.0152278987877236
"Il22ra1",3.75119872278962,4.79337380006519,1.38314483349685,3.46556172859109,0.000529125045762608,0.0016664517160899
"C1qb",1.52996973713136,-4.03115474679069,1.59543998313811,-2.52667276074009,0.0115148738980978,0.0264511479007754
"Epha8",15.3974663453758,2.21149124101825,0.449361548092651,4.92140738433247,8.59240621192925e-07,4.30985345342187e-06
"Sh2d5",49.6026517607576,2.29931200187121,0.285214189738979,8.06170269429962,7.52390093013458e-16,9.7744373508971e-15
"Hspb7",9.6770426231837,-2.78437161654822,0.685666115150827,-4.06082720878768,4.88991526673113e-05,0.000187505078792177
"Gm694",2.69029427121819,-4.41677330675885,1.40648668959962,-3.14028802364007,0.00168781804571865,0.00476638090821776
"Fhad1",11.288433252636,-2.00990049326484,0.495568524305393,-4.05574687392018,4.99743571776964e-05,0.000191130566571241
"4933438K21Rik",32.0430400160537,2.05440531874582,0.326807435663834,6.28628695235397,3.25148704917662e-10,2.53929074719487e-09
"Hes2",3.16766854947971,3.15316270968054,1.10385300829253,2.85650597135024,0.0042833194732032,0.0109806251421931
"Hes3",17.1377018401666,3.88964900567767,1.10374663964708,3.52404153812091,0.000425017615189885,0.00135914929538295
"Plch2",23.0745362170663,2.10106762565549,0.450610592736793,4.66271246065168,3.12068638782097e-06,1.43952141985553e-05
"Tmem88b",13.222058935514,3.40350357265295,0.545153994702553,6.2431966118307,4.2871744208841e-10,3.28714357916964e-09
"Samd11",7.49671675821996,2.14987006883307,0.775729680938194,2.77141654066008,0.00558129780781228,0.0139087986666567
"Lrrd1",1.51936893694747,3.9977024340031,1.64080464498609,2.4364280331721,0.0148331207261029,0.033156056581318
"Steap4",11.138047584938,-2.18910998188934,0.611563064679931,-3.57953268978897,0.000344209189979746,0.00112432342287676
"Speer7-ps1",2.01282537966814,3.69129280550539,1.50546070657764,2.45193566951129,0.0142090062076131,0.0319003065035528
"Cd36",11.0067370833392,-2.03126712578629,0.711317235844132,-2.85564165105004,0.00429499591722146,0.0110025822678054
"Fgl2",9.41185607788714,-2.77121357297864,0.633363083411185,-4.37539484943354,1.2121286292298e-05,5.1357887115773e-05
"Otof",3.32480786882312,2.96285519738827,1.08198127827826,2.73836087266039,0.00617462799442682,0.0152158324138621
"Poln",4.98094933830729,2.12648399618315,0.842422036802199,2.52425020154411,0.0115945374285237,0.0266064914047668
"Hgfac",1.43276870679684,4.5435332496675,1.66256599195893,2.73284385199895,0.00627900923651769,0.0154450698818683
"Stk32b",8.5589038241165,2.32149784087796,0.639523329760318,3.63004402317586,0.000283372885026743,0.000941434795219437
"Msx1",33.7375530779785,2.49085841604676,0.427332955609732,5.8288469993912,5.58116437967085e-09,3.76069235506709e-08
"Msx1os",6.63808277570666,3.87465660582271,1.16300745199934,3.33158364476662,0.000863533448617588,0.00259971648305935
"Nwd2",2.70565713741725,-3.67883244139956,1.42585245552366,-2.58009335197902,0.00987736101668105,0.0230990714524872
"Tlr6",3.11486939460373,-2.98569675215036,1.27800301904709,-2.33622042174561,0.0194797564881495,0.0420950347674129
"Nipal1",17.7428549163173,-2.34726864325675,0.478611286882385,-4.90433198629011,9.37458222723808e-07,4.67433695318095e-06
"Gc",3.15778964173041,3.33383324562435,1.29868292645145,2.56708791477978,0.0102556607015743,0.0238957485177766
"Cxcl5",8.88957007494803,-2.75564574785618,0.711536965606041,-3.87280757157725,0.000107588772039767,0.000387903156287749
"Cxcl1",22.5344666223656,-2.57373663277748,0.463322145758883,-5.55496139421939,2.77673123506534e-08,1.71123684096167e-07
"Ereg",18.2141136893246,-2.74034035201678,0.495593378062445,-5.52941276723736,3.21304523992043e-08,1.9603123839556e-07
"Cxcl11",16.4507675504876,-5.3829325273308,1.05538380652344,-5.10045018130684,3.38846563605126e-07,1.79483106384129e-06
"Ccng2",349.114274641796,-2.67828940266335,0.112522637882716,-23.8022272945197,3.16703766884327e-125,9.33273217046965e-123
"Fgf5",122.781418289842,4.61824402178245,0.301177923632311,15.3339393740577,4.53621474413495e-53,3.54888552615266e-51
"Dmp1",12.2215508515097,6.10903776597562,1.11151947833413,5.4961139998477,3.88251575190109e-08,2.34209351789025e-07
"Ibsp",1.46451637788488,3.89068159444723,1.67295098159265,2.32563992445451,0.0200377678350279,0.043169209261963
"Galnt9",10.9474152988409,2.36400557630636,0.677799995112515,3.48776275206956,0.00048708007280416,0.00154227485086862
"Oas1d",12.2517969517949,2.24697848469136,0.596210626400783,3.76876624668025,0.000164056432182245,0.000572917593800961
"Upk3b",11.8252839280264,2.08003825149085,0.475071656341833,4.37836739726307,1.19571657541857e-05,5.07224512791898e-05
"Serpine1",1942.44805210054,-2.17978961687292,0.081745985725561,-26.6654025580038,1.1863340843359e-156,5.99302084146946e-154
"Gper1",3.54248607777866,3.13794415174625,1.11782900943387,2.80717723843602,0.00499777353617871,0.0126002614990982
"Micall2",102.842110925706,-2.27346847074258,0.196645945372411,-11.5612272932302,6.47763005685732e-31,2.17326332135283e-29
"Mmd2",26.6718897703838,2.36676511906498,0.347562587572489,6.80960840922316,9.78647627180857e-12,8.91471854517503e-11
"Kpna7",7.74511151524012,-2.02724943257379,0.621318302819524,-3.26281943308959,0.00110309779004887,0.00324685733741535
"Medag",20.7399081409355,-7.04575840504173,1.20162122271447,-5.86354357916989,4.53091860013377e-09,3.10508417709168e-08
"Wdr95",17.494517380807,2.22208019090645,0.485717669753957,4.57483910773115,4.76586093207845e-06,2.14743086493575e-05
"Calcr",14.0362210515778,2.49564157949755,0.570811040163793,4.37209760130327,1.23058486921021e-05,5.20525623744156e-05
"Tfec",48.7436409016175,4.93815825532477,0.398631500399997,12.3877773090428,3.04362641359056e-35,1.23711169238379e-33
"Cav1",123.734321631965,-2.19608775078786,0.182756799493606,-12.0164489467583,2.91219813192351e-33,1.07495981566889e-31
"Mest",2087.64976140531,2.04412492839017,0.0777593168113965,26.2878457812091,2.64104931468093e-152,1.16740982332184e-149
"AB041803",1.41372956644064,4.12073217353748,1.57975670960445,2.60845999164597,0.00909506429828733,0.0214642060675411
"Dgki",15.1117192033547,2.23820035272876,0.492451090311548,4.54502060562556,5.49298802064456e-06,2.46188900362526e-05
"Fam131b",39.2167676678977,2.12021891176148,0.307948740007372,6.88497349172698,5.77982966847683e-12,5.40704594541475e-11
"Zfp467",73.258412082626,2.53023376410431,0.258058432427066,9.8048869796937,1.07267017573843e-22,2.31009517384059e-21
"Sspo",10.3714245867888,2.23009569309261,0.62753733675868,3.55372590993768,0.000379814831800316,0.00122972093775158
"Creb5",18.0799810763762,-2.80860858765863,0.479804718996148,-5.85364936288004,4.80901963224314e-09,3.2728358782791e-08
"Atoh1",5.99294224366284,2.22531546757157,0.94469299403552,2.35559645474401,0.0184929952948479,0.0402380814432939
"Hpgds",3.26063824995116,4.66779625813596,1.42347234966341,3.27916187429962,0.00104115895235036,0.00308064993402151
"Ndnf",47.6830536878401,2.82940573409625,0.305039911863358,9.27552632969443,1.76744237558496e-20,3.31742554593606e-19
"Ctnna2",9.86991903710952,2.01477958056675,0.6436712774267,3.13013746492081,0.00174724519057369,0.00491689005369986
"Tacr1",7.37485849918661,3.5853275819413,1.32870245969593,2.69836753577005,0.00696804628999353,0.0169512969803764
"2310069B03Rik",4.45948861476484,-2.00148261599037,0.761903750210869,-2.62694942167751,0.00861541388211331,0.0204826049280147
"Actg2",18.6873068008444,-3.01639549811979,0.542221078764212,-5.5630362157711,2.65120841927066e-08,1.64016851158588e-07
"Vax2os",17.9381677643296,2.7108829789359,0.512529488070593,5.28922343403296,1.22836763936889e-07,6.89047215472125e-07
"Egr4",13.4244073241872,3.62752754929595,0.606020708553734,5.98581450781283,2.15309636771119e-09,1.53503616441538e-08
"Gkn1",22.8690789977578,2.02138284826381,0.398339780116433,5.07451916470147,3.88477079419746e-07,2.03999502263752e-06
