"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rgs8",7.64361038482537,4.36342029654259,1.7479248616312,2.49634317373948,0.012548114040431,0.0254197071893745
"Cacna1e",6.28198823775085,4.4531597176074,1.3695241062481,3.25161105035758,0.00114752937623989,0.00284764447737508
"Fam163a",10.6236205432404,3.75161186586845,1.20388615484127,3.11625135880319,0.00183166071919982,0.00441040353754216
"Tor3a",636.633267282701,2.71169618766265,0.173354106255616,15.6425264231363,3.73606592241032e-55,1.62702910281125e-53
"BC026585",139.079858734394,-2.10982056873857,0.253781535742118,-8.31353062219025,9.28960358530344e-17,8.63108150245665e-16
"Brinp2",9.20803056882164,4.30672093320775,1.26334970753174,3.40896974727764,0.000652087106942337,0.00168216401194156
"Astn1",9.65575100059807,5.62323933182352,1.51145270478524,3.72042030426782,0.0001988914988828,0.000559968247093437
"Tnn",3.89660139538809,3.76900416237848,1.63321737816513,2.30771740049254,0.021014859630241,0.0402508698591982
"Zbtb37",75.5953647933726,2.08343438618175,0.354504136410878,5.87703829714134,4.17671607382576e-09,2.08552716467984e-08
"Snord47",42.3478142874604,2.15348981641179,0.481672912972147,4.47085513512427,7.79074584632914e-06,2.68567317818182e-05
"Dnm3os",24.7883794780738,2.92201299015471,0.735881706970862,3.97076454337029,7.16423565520784e-05,0.000215024360243982
"Dpt",20.886696511835,-5.77988458320576,0.698682197743803,-8.27255167209107,1.31122005156015e-16,1.20685485328657e-15
"Ildr2",30.9251060381881,3.06451063892741,0.64886308600948,4.72289255623125,2.32513702868915e-06,8.56652381834817e-06
"Rxrg",19.8392770992597,2.85106773729828,0.757955817978355,3.76152233371958,0.000168882338218603,0.000480992882233721
"Pbx1",381.062314292994,3.24285307249019,0.198388416280074,16.3459799382243,4.64640551514507e-60,2.25076975104877e-58
"Rgs4",17.31783442298,-2.29080631821168,0.776062092176078,-2.9518338046744,0.00315892903239526,0.00726307207045262
"1700084C01Rik",6.44631704325654,-4.57657493703865,1.145955132096,-3.99367724691619,6.50564053150557e-05,0.000196323997674603
"Pcp4l1",46.6421043129658,5.01273911950912,0.654432325066373,7.65967530561807,1.8640374690264e-14,1.48526572734817e-13
"Adamts4",163.123288052082,2.81528032115957,0.333845290698291,8.43288912439339,3.37234186005242e-17,3.23178192019441e-16
"Tstd1",31.474744609674,4.67272215471543,0.667718711627973,6.99803985322323,2.59568265804562e-12,1.74768716972219e-11
"Itln1",3.19761508864567,8.93500789450948,2.67874317632243,3.33552240972055,0.000851392914499805,0.00215295739720696
"Atp1a4",35.1951047862197,6.01793160541983,0.757299034311354,7.94657240107562,1.9174283532828e-15,1.63462153878463e-14
"Kcnj9",8.15720229973086,7.77902296115771,1.67682953584453,4.63912568026171,3.49886238556031e-06,1.26226047417041e-05
"Slamf9",22.4027640024805,-3.71895026924191,0.588166556292699,-6.32295432212775,2.56609174841532e-10,1.45326932106763e-09
"Igsf9",744.334958062816,2.5827205913721,0.186844083454987,13.8228652661314,1.85535225237597e-43,5.91071768905576e-42
"Tagln2",5076.21468400095,-2.62472108523688,0.0990451884164325,-26.5002381963404,9.63125148053455e-155,2.39845292151171e-152
"Cadm3",19.4868848415185,3.93047779789868,0.992493470512366,3.96020519497181,7.48853888385012e-05,0.000224300958843561
"Ifi204",6.21758393514642,-2.71315371483437,1.12845570817038,-2.40430678420984,0.0162031691140042,0.0319100281916584
"Mnda",7.6716109185113,-3.99944492902342,1.06165049450569,-3.76719546566553,0.000165091739568499,0.000470956283851343
"Ifi202b",10.8888793746226,4.9462741931189,1.43052392415774,3.45766618061361,0.000544876078311766,0.00142387731904084
"Ifi205",5.69553329944205,-3.98748222288386,1.3168625190548,-3.02801709759797,0.00246164159354138,0.00577935002196323
"Spta1",800.27793712147,2.47671830370495,0.160637653092921,15.4180433791092,1.23798608507637e-53,5.22406490936401e-52
"Grem2",67.3007734149949,-3.12282483837252,0.408648974446897,-7.64182717599925,2.14160518450731e-14,1.69725330646678e-13
"Becn2",7.84363728329226,-7.15603623037023,1.53390564161885,-4.66523887533129,3.08258726024372e-06,1.12054328430035e-05
"6330403A02Rik",5.72018137528956,2.99031452397613,1.23895915531244,2.41356989950329,0.0157970974942615,0.0311902267778937
"Lefty2",4357.36916174804,-3.94498446209308,0.150845946251388,-26.1524062139441,9.253337573951e-151,2.12478261876659e-148
"Lefty1",2661.58651408028,-3.24646339130451,0.274707814378923,-11.8178778373826,3.15555251756899e-32,6.85421671537313e-31
"1700056E22Rik",5.34189626764781,-3.93821242685039,1.43408251798961,-2.74615468597389,0.00602983257899204,0.0130637752517042
"Gm2061",2.48954593964407,-6.73511678988234,2.2401216966651,-3.00658522253902,0.00264199984809053,0.00616920223376765
"Slc30a10",18.7935338320648,-4.74308549812768,0.679856972415873,-6.97659315204655,3.02423847218447e-12,2.02390463386425e-11
"Tgfb2",193.696148797434,2.18287318148203,0.319709414060542,6.82767877791884,8.6299549296527e-12,5.55667272801126e-11
"1700007P06Rik",2.00999384015616,7.67848005924484,2.91992753050686,2.62968172292686,0.00854648408228615,0.0179658049053503
"Kcnk2",27.0574938441168,2.65814247579507,0.627794836975808,4.23409419644128,2.29474750425601e-05,7.40120952622226e-05
"Vash2",99.8835157566765,3.76079535398684,0.399681417870798,9.40948261748452,4.98585037816486e-21,6.08804009228818e-20
"Spata45",26.3281889267712,9.51834635681475,1.16740379129494,8.15343108167956,3.53741884443578e-16,3.17005081543178e-15
"Slc30a1",457.64514509983,2.39335319598162,0.167585108847951,14.2814192289191,2.8572274625213e-46,9.79043386915486e-45
